0,1.0_0,1.2_0,inf_0
2022-10-12 19:16:08.469070080,12486680576.0,,
2022-10-12 19:16:08.961522176,9860644864.0,,
2022-10-12 19:16:09.474437120,11855855616.0,,
2022-10-12 19:16:09.960272128,10793222144.0,,
2022-10-12 19:16:10.469075968,11572236288.0,,
2022-10-12 19:16:10.961168128,10422878208.0,,
2022-10-12 19:16:11.471973888,12914704384.0,,
2022-10-12 19:16:11.960398080,9381683200.0,,
2022-10-12 19:16:12.467037952,12945567744.0,,
2022-10-12 19:16:12.959915008,12762562560.0,,
2022-10-12 19:16:13.468547072,8981299200.0,,
2022-10-12 19:16:13.960380928,10697101312.0,,
2022-10-12 19:16:14.468676096,11329310720.0,,
2022-10-12 19:16:14.961192960,12091305984.0,,
2022-10-12 19:16:15.468327936,9135878144.0,,
2022-10-12 19:16:15.960333056,10421092352.0,,
2022-10-12 19:16:16.468324864,11658719232.0,,
2022-10-12 19:16:16.960504064,13239369728.0,,
2022-10-12 19:16:17.472008960,9683861504.0,,
2022-10-12 19:16:17.960002048,9632808960.0,,
2022-10-12 19:16:18.474584064,12734976000.0,,
2022-10-12 19:16:18.959717120,8920358912.0,,
2022-10-12 19:16:19.468363008,10924126208.0,,
2022-10-12 19:16:19.960493056,11535114240.0,,
2022-10-12 19:16:20.469153792,10104078336.0,,
2022-10-12 19:16:20.961399040,9241808896.0,,
2022-10-12 19:16:21.474822144,12286050304.0,,
2022-10-12 19:16:21.968271872,11650134016.0,,
2022-10-12 19:16:22.468395008,12219604992.0,,
2022-10-12 19:16:22.960004096,8792014848.0,,
2022-10-12 19:16:23.468166144,10402500608.0,,
2022-10-12 19:16:23.959964928,9774862336.0,,
2022-10-12 19:16:24.468544000,11398799360.0,,
2022-10-12 19:16:24.959705088,11267813376.0,,
2022-10-12 19:16:25.468417024,12019740672.0,,
2022-10-12 19:16:25.959702016,8768049152.0,,
2022-10-12 19:16:26.468826112,6893838336.0,,
2022-10-12 19:16:27.713933056,4108820480.0,,
2022-10-12 19:16:27.973344000,2317373440.0,,
2022-10-12 19:16:29.008492032,2319122432.0,,
2022-10-12 19:17:17.880006144,,758132736.0,
2022-10-12 19:17:18.384560128,,758136832.0,
2022-10-12 19:17:18.918196992,,758136832.0,
2022-10-12 19:17:19.756514048,,758136832.0,
2022-10-12 19:17:19.885255168,,758136832.0,
2022-10-12 19:17:20.398579968,,758136832.0,
2022-10-12 19:17:20.899247872,,758136832.0,
2022-10-12 19:17:21.412898048,,758136832.0,
2022-10-12 19:17:21.887084032,,758136832.0,
2022-10-12 19:17:22.693202944,,758153216.0,
2022-10-12 19:17:22.888346880,,758153216.0,
2022-10-12 19:17:23.613460992,,758153216.0,
2022-10-12 19:17:23.889561856,,758153216.0,
2022-10-12 19:17:24.899794944,,758153216.0,
2022-10-12 19:17:25.383707904,,758153216.0,
2022-10-12 19:17:25.892451072,,759570432.0,
2022-10-12 19:17:26.387108096,,759570432.0,
2022-10-12 19:17:26.883919872,,759570432.0,
2022-10-12 19:17:27.389615104,,759570432.0,
2022-10-12 19:17:27.889737984,,759570432.0,
2022-10-12 19:17:28.549374208,,759570432.0,
2022-10-12 19:17:33.721849088,,759570432.0,
2022-10-12 19:17:33.881048064,,759570432.0,
2022-10-12 19:17:34.381051904,,1082732544.0,
2022-10-12 19:17:34.880775936,,5497733120.0,
2022-10-12 19:17:35.380220928,,7094312960.0,
2022-10-12 19:17:35.880312064,,10758152192.0,
2022-10-12 19:17:36.380924928,,11226566656.0,
2022-10-12 19:17:36.881457920,,9176596480.0,
2022-10-12 19:17:37.380256768,,7406571520.0,
2022-10-12 19:17:37.880072960,,10838503424.0,
2022-10-12 19:17:38.380361984,,10904801280.0,
2022-10-12 19:17:38.880007936,,11106275328.0,
2022-10-12 19:17:39.380204800,,8962711552.0,
2022-10-12 19:17:39.880189952,,10127237120.0,
2022-10-12 19:17:40.380798976,,9511108608.0,
2022-10-12 19:17:40.880267008,,8516087808.0,
2022-10-12 19:17:41.380244992,,10920706048.0,
2022-10-12 19:17:41.880052992,,8849162240.0,
2022-10-12 19:17:42.380985856,,10666835968.0,
2022-10-12 19:17:42.880367104,,11824807936.0,
2022-10-12 19:17:43.380770816,,10344525824.0,
2022-10-12 19:17:43.880211968,,10850926592.0,
2022-10-12 19:17:44.380312064,,10015506432.0,
2022-10-12 19:17:44.881020928,,9955164160.0,
2022-10-12 19:17:45.381088000,,10717872128.0,
2022-10-12 19:17:45.881135104,,11183685632.0,
2022-10-12 19:17:46.380760064,,11632762880.0,
2022-10-12 19:17:46.880105984,,8469192704.0,
2022-10-12 19:17:47.380237056,,9049432064.0,
2022-10-12 19:17:47.880259072,,10082672640.0,
2022-10-12 19:17:48.380239872,,10242867200.0,
2022-10-12 19:17:48.880613120,,9305772032.0,
2022-10-12 19:17:49.380104960,,11748012032.0,
2022-10-12 19:17:49.880756992,,9576665088.0,
2022-10-12 19:17:50.380801792,,10830999552.0,
2022-10-12 19:17:50.880656128,,9174884352.0,
2022-10-12 19:17:51.380190976,,12561481728.0,
2022-10-12 19:17:51.881003008,,9750839296.0,
2022-10-12 19:17:52.380192000,,9895591936.0,
2022-10-12 19:17:52.880080896,,8446046208.0,
2022-10-12 19:17:53.380260096,,7888941056.0,
2022-10-12 19:17:53.880145152,,10363326464.0,
2022-10-12 19:17:54.380232192,,9831907328.0,
2022-10-12 19:17:54.880105984,,9312968704.0,
2022-10-12 19:17:55.380288000,,10339524608.0,
2022-10-12 19:17:55.880635904,,9478311936.0,
2022-10-12 19:17:56.380300032,,9773527040.0,
2022-10-12 19:17:56.880248064,,10889129984.0,
2022-10-12 19:17:57.380225024,,9607868416.0,
2022-10-12 19:17:57.880173056,,11427037184.0,
2022-10-12 19:17:58.380178944,,9699004416.0,
2022-10-12 19:17:58.880001024,,11090857984.0,
2022-10-12 19:17:59.380276992,,9362350080.0,
2022-10-12 19:17:59.880134144,,9153372160.0,
2022-10-12 19:18:00.380059904,,8766042112.0,
2022-10-12 19:18:00.880660992,,10766901248.0,
2022-10-12 19:18:01.380880128,,8519241728.0,
2022-10-12 19:18:01.880440064,,9475690496.0,
2022-10-12 19:18:02.381859072,,11949797376.0,
2022-10-12 19:18:02.880103168,,8736522240.0,
2022-10-12 19:18:03.380222976,,8333516800.0,
2022-10-12 19:18:03.880399104,,10056122368.0,
2022-10-12 19:18:04.380238080,,11508715520.0,
2022-10-12 19:18:04.880472064,,10527719424.0,
2022-10-12 19:18:05.380760832,,10229473280.0,
2022-10-12 19:18:05.880086784,,9160568832.0,
2022-10-12 19:18:06.380951040,,11507863552.0,
2022-10-12 19:18:06.880310016,,8969908224.0,
2022-10-12 19:18:07.380300032,,9927999488.0,
2022-10-12 19:18:07.880167936,,11093753856.0,
2022-10-12 19:18:08.380059904,,9337782272.0,
2022-10-12 19:18:08.880905984,,8369176576.0,
2022-10-12 19:18:09.380423168,,11614801920.0,
2022-10-12 19:18:09.880135936,,11449532416.0,
2022-10-12 19:18:10.380173056,,8830836736.0,
2022-10-12 19:18:10.881705984,,10614788096.0,
2022-10-12 19:18:11.380242176,,9681260544.0,
2022-10-12 19:18:11.880131840,,9191784448.0,
2022-10-12 19:18:12.380220928,,10455842816.0,
2022-10-12 19:18:12.880954880,,9746116608.0,
2022-10-12 19:18:13.380274176,,9559044096.0,
2022-10-12 19:18:13.880125952,,9604444160.0,
2022-10-12 19:18:14.380428032,,12519043072.0,
2022-10-12 19:18:14.880454144,,10676285440.0,
2022-10-12 19:18:15.380132864,,9930608640.0,
2022-10-12 19:18:15.880240896,,10876366848.0,
2022-10-12 19:18:16.380284928,,10391687168.0,
2022-10-12 19:18:16.880933888,,11492241408.0,
2022-10-12 19:18:17.380222208,,11260628992.0,
2022-10-12 19:18:17.880424960,,9448493056.0,
2022-10-12 19:18:18.380336128,,9273442304.0,
2022-10-12 19:18:18.880564992,,9826959360.0,
2022-10-12 19:18:19.380527104,,10543071232.0,
2022-10-12 19:18:19.880152832,,10258083840.0,
2022-10-12 19:18:20.380273152,,10318155776.0,
2022-10-12 19:18:20.880253952,,11235491840.0,
2022-10-12 19:18:21.380510976,,10243665920.0,
2022-10-12 19:18:21.880680960,,10244210688.0,
2022-10-12 19:18:22.380601856,,9263083520.0,
2022-10-12 19:18:22.880242944,,11214311424.0,
2022-10-12 19:18:23.380388096,,9578004480.0,
2022-10-12 19:18:23.880139008,,11581952000.0,
2022-10-12 19:18:24.380145920,,11197337600.0,
2022-10-12 19:18:24.880054016,,9365430272.0,
2022-10-12 19:18:25.380801792,,11671973888.0,
2022-10-12 19:18:25.880091904,,10952200192.0,
2022-10-12 19:18:26.380107008,,9535033344.0,
2022-10-12 19:18:26.880985088,,10338947072.0,
2022-10-12 19:18:27.380990976,,9556172800.0,
2022-10-12 19:18:27.880530176,,10367758336.0,
2022-10-12 19:18:28.380227072,,10557169664.0,
2022-10-12 19:18:28.880315136,,10086531072.0,
2022-10-12 19:18:29.380939008,,9474981888.0,
2022-10-12 19:18:29.880090112,,11911114752.0,
2022-10-12 19:18:30.380014848,,9913278464.0,
2022-10-12 19:18:30.880009984,,9210617856.0,
2022-10-12 19:18:31.380121856,,9530368000.0,
2022-10-12 19:18:31.880079104,,8617553920.0,
2022-10-12 19:18:32.380589056,,10123685888.0,
2022-10-12 19:18:32.880692992,,9761370112.0,
2022-10-12 19:18:33.380516096,,11360817152.0,
2022-10-12 19:18:33.880887040,,9360556032.0,
2022-10-12 19:18:34.380919040,,11496284160.0,
2022-10-12 19:18:34.880340992,,12828659712.0,
2022-10-12 19:18:35.380408064,,10457108480.0,
2022-10-12 19:18:35.880570880,,9231724544.0,
2022-10-12 19:18:36.380176128,,10582007808.0,
2022-10-12 19:18:36.880145152,,9310035968.0,
2022-10-12 19:18:37.380384000,,10870284288.0,
2022-10-12 19:18:37.880307968,,9833070592.0,
2022-10-12 19:18:38.380091904,,11302580224.0,
2022-10-12 19:18:38.882662144,,9891110912.0,
2022-10-12 19:18:39.380599040,,8670314496.0,
2022-10-12 19:18:39.880495104,,7929712640.0,
2022-10-12 19:18:40.380361984,,10730684416.0,
2022-10-12 19:18:40.880798208,,10324275200.0,
2022-10-12 19:18:41.380969984,,10757476352.0,
2022-10-12 19:18:41.880389888,,10050961408.0,
2022-10-12 19:18:42.380218880,,9002913792.0,
2022-10-12 19:18:42.880739840,,9429966848.0,
2022-10-12 19:18:43.380229120,,10179633152.0,
2022-10-12 19:18:43.880073984,,10815148032.0,
2022-10-12 19:18:44.380729856,,9138774016.0,
2022-10-12 19:18:44.880179968,,8159944704.0,
2022-10-12 19:18:45.380702976,,10714062848.0,
2022-10-12 19:18:45.880153856,,9348567040.0,
2022-10-12 19:18:46.380614912,,9516810240.0,
2022-10-12 19:18:46.880565760,,10510995456.0,
2022-10-12 19:18:47.380861952,,9582456832.0,
2022-10-12 19:18:47.880402944,,8185774080.0,
2022-10-12 19:18:48.380760832,,11365507072.0,
2022-10-12 19:18:48.881059840,,9271128064.0,
2022-10-12 19:18:49.381345024,,9823252480.0,
2022-10-12 19:18:49.880986880,,10097213440.0,
2022-10-12 19:18:50.380440832,,10672812032.0,
2022-10-12 19:18:50.880273152,,10917416960.0,
2022-10-12 19:18:51.380142848,,8461520896.0,
2022-10-12 19:18:51.880513024,,11550277632.0,
2022-10-12 19:18:52.380217088,,11673219072.0,
2022-10-12 19:18:52.880718848,,8586633216.0,
2022-10-12 19:18:53.380398080,,9652342784.0,
2022-10-12 19:18:53.880207104,,11802169344.0,
2022-10-12 19:18:54.380889856,,8994361344.0,
2022-10-12 19:18:54.880640000,,11780632576.0,
2022-10-12 19:18:55.380423936,,10938253312.0,
2022-10-12 19:18:55.880225024,,9511645184.0,
2022-10-12 19:18:56.380876032,,9345376256.0,
2022-10-12 19:18:56.881544960,,9309835264.0,
2022-10-12 19:18:57.380603904,,8160956416.0,
2022-10-12 19:18:57.883380992,,10642243584.0,
2022-10-12 19:18:58.380423168,,9244631040.0,
2022-10-12 19:18:58.880525056,,9570816000.0,
2022-10-12 19:18:59.380279040,,8189693952.0,
2022-10-12 19:18:59.880815872,,11188125696.0,
2022-10-12 19:19:00.381020160,,11499356160.0,
2022-10-12 19:19:00.880302848,,9285451776.0,
2022-10-12 19:19:01.380090112,,10691756032.0,
2022-10-12 19:19:01.880827904,,8829870080.0,
2022-10-12 19:19:02.380666880,,9447624704.0,
2022-10-12 19:19:02.880466944,,10831888384.0,
2022-10-12 19:19:03.380877056,,11468988416.0,
2022-10-12 19:19:03.880256000,,9882882048.0,
2022-10-12 19:19:04.380093184,,10642604032.0,
2022-10-12 19:19:04.880253184,,11069710336.0,
2022-10-12 19:19:05.380630016,,9302523904.0,
2022-10-12 19:19:05.880099072,,9263869952.0,
2022-10-12 19:19:06.380688896,,9679601664.0,
2022-10-12 19:19:06.880908032,,10449780736.0,
2022-10-12 19:19:07.380111104,,11886608384.0,
2022-10-12 19:19:07.880623104,,10686337024.0,
2022-10-12 19:19:08.380112896,,9039958016.0,
2022-10-12 19:19:08.880665088,,10792620032.0,
2022-10-12 19:19:09.380484096,,8965263360.0,
2022-10-12 19:19:09.880579072,,11250696192.0,
2022-10-12 19:19:10.380664064,,10378416128.0,
2022-10-12 19:19:10.880083968,,10098778112.0,
2022-10-12 19:19:11.380662016,,7911702528.0,
2022-10-12 19:19:11.880608000,,10261856256.0,
2022-10-12 19:19:12.380642816,,11146309632.0,
2022-10-12 19:19:12.880665088,,10158010368.0,
2022-10-12 19:19:13.380641024,,8007835648.0,
2022-10-12 19:19:13.880444160,,11280588800.0,
2022-10-12 19:19:14.380177920,,10105352192.0,
2022-10-12 19:19:14.880894976,,12469727232.0,
2022-10-12 19:19:15.380485888,,10309484544.0,
2022-10-12 19:19:15.884332032,,9330421760.0,
2022-10-12 19:19:16.380142848,,11544272896.0,
2022-10-12 19:19:16.880760832,,11580641280.0,
2022-10-12 19:19:17.381037824,,8213106688.0,
2022-10-12 19:19:17.880549888,,11447160832.0,
2022-10-12 19:19:18.380251904,,11459112960.0,
2022-10-12 19:19:18.880739072,,8917684224.0,
2022-10-12 19:19:19.380565760,,10447675392.0,
2022-10-12 19:19:19.880719872,,9808998400.0,
2022-10-12 19:19:20.380774912,,9274703872.0,
2022-10-12 19:19:20.880558848,,11154649088.0,
2022-10-12 19:19:21.380388864,,10137264128.0,
2022-10-12 19:19:21.880829952,,7909269504.0,
2022-10-12 19:19:22.380379904,,8894402560.0,
2022-10-12 19:19:22.880022016,,10307416064.0,
2022-10-12 19:19:23.380798208,,8999481344.0,
2022-10-12 19:19:23.880364800,,10583351296.0,
2022-10-12 19:19:24.380354816,,10123943936.0,
2022-10-12 19:19:24.880333056,,11147378688.0,
2022-10-12 19:19:25.380289024,,10386161664.0,
2022-10-12 19:19:25.880804096,,9276112896.0,
2022-10-12 19:19:26.380357888,,10863484928.0,
2022-10-12 19:19:26.880302080,,10616614912.0,
2022-10-12 19:19:27.380072960,,9186811904.0,
2022-10-12 19:19:27.880403968,,11660238848.0,
2022-10-12 19:19:28.380208128,,10748473344.0,
2022-10-12 19:19:28.880589056,,8348049408.0,
2022-10-12 19:19:29.380118016,,9658355712.0,
2022-10-12 19:19:29.880454912,,9942089728.0,
2022-10-12 19:19:30.380311040,,10541223936.0,
2022-10-12 19:19:30.880360960,,10220527616.0,
2022-10-12 19:19:31.380135168,,9924939776.0,
2022-10-12 19:19:31.880329984,,11301154816.0,
2022-10-12 19:19:32.380078080,,10847186944.0,
2022-10-12 19:19:32.881078016,,10898735104.0,
2022-10-12 19:19:33.380409856,,11911847936.0,
2022-10-12 19:19:33.880680960,,9225494528.0,
2022-10-12 19:19:34.380250880,,9544364032.0,
2022-10-12 19:19:34.880080896,,9201958912.0,
2022-10-12 19:19:35.380197888,,9755516928.0,
2022-10-12 19:19:35.880919808,,10057494528.0,
2022-10-12 19:19:36.380752128,,12217348096.0,
2022-10-12 19:19:36.880715008,,9616826368.0,
2022-10-12 19:19:37.380617984,,9525788672.0,
2022-10-12 19:19:37.880239104,,10291941376.0,
2022-10-12 19:19:38.380520192,,10388262912.0,
2022-10-12 19:19:38.880048896,,9813716992.0,
2022-10-12 19:19:39.380764928,,9791381504.0,
2022-10-12 19:19:39.880805120,,11014148096.0,
2022-10-12 19:19:40.380328960,,10539626496.0,
2022-10-12 19:19:40.880420864,,9205293056.0,
2022-10-12 19:19:41.380914944,,10698887168.0,
2022-10-12 19:19:41.880870144,,10211139584.0,
2022-10-12 19:19:42.380163840,,10478080000.0,
2022-10-12 19:19:42.880096000,,10357305344.0,
2022-10-12 19:19:43.380088064,,8898498560.0,
2022-10-12 19:19:43.880399104,,8708751360.0,
2022-10-12 19:19:44.380305920,,10667679744.0,
2022-10-12 19:19:44.880485888,,10209751040.0,
2022-10-12 19:19:45.380388864,,11626631168.0,
2022-10-12 19:19:45.880017152,,10997993472.0,
2022-10-12 19:19:46.380176128,,9110609920.0,
2022-10-12 19:19:46.880119040,,10652524544.0,
2022-10-12 19:19:47.380322048,,11215695872.0,
2022-10-12 19:19:47.880111872,,10111442944.0,
2022-10-12 19:19:48.380867072,,8473448448.0,
2022-10-12 19:19:48.880093184,,8651485184.0,
2022-10-12 19:19:49.380914944,,11351773184.0,
2022-10-12 19:19:49.880701952,,11009200128.0,
2022-10-12 19:19:50.380100864,,9918894080.0,
2022-10-12 19:19:50.880596992,,10379243520.0,
2022-10-12 19:19:51.380677888,,9770651648.0,
2022-10-12 19:19:51.880090880,,11857207296.0,
2022-10-12 19:19:52.380186112,,10296672256.0,
2022-10-12 19:19:52.880243968,,10602635264.0,
2022-10-12 19:19:53.380779008,,10477309952.0,
2022-10-12 19:19:53.880795904,,8909844480.0,
2022-10-12 19:19:54.380111872,,10991067136.0,
2022-10-12 19:19:54.880229120,,12071931904.0,
2022-10-12 19:19:55.380538880,,10278711296.0,
2022-10-12 19:19:55.880090112,,10074079232.0,
2022-10-12 19:19:56.380456960,,11227402240.0,
2022-10-12 19:19:56.880338944,,10805551104.0,
2022-10-12 19:19:57.380819200,,10968555520.0,
2022-10-12 19:19:57.880665088,,9455312896.0,
2022-10-12 19:19:58.380315904,,11171835904.0,
2022-10-12 19:19:58.880599040,,12855812096.0,
2022-10-12 19:19:59.380392960,,9528279040.0,
2022-10-12 19:19:59.880179968,,10092085248.0,
2022-10-12 19:20:00.380973056,,12271951872.0,
2022-10-12 19:20:00.880800000,,10259419136.0,
2022-10-12 19:20:01.380812032,,9247092736.0,
2022-10-12 19:20:01.880222976,,8627482624.0,
2022-10-12 19:20:02.380937984,,10997784576.0,
2022-10-12 19:20:02.880728064,,11007586304.0,
2022-10-12 19:20:03.380275968,,9833029632.0,
2022-10-12 19:20:03.880919808,,8409219072.0,
2022-10-12 19:20:04.380800000,,9860358144.0,
2022-10-12 19:20:04.880728064,,9840455680.0,
2022-10-12 19:20:05.380721152,,9354596352.0,
2022-10-12 19:20:05.880545024,,10324115456.0,
2022-10-12 19:20:06.380548096,,9902333952.0,
2022-10-12 19:20:06.880857856,,11194142720.0,
2022-10-12 19:20:07.380548096,,9392046080.0,
2022-10-12 19:20:07.880076032,,10139197440.0,
2022-10-12 19:20:08.380803072,,12127408128.0,
2022-10-12 19:20:08.880166144,,10422726656.0,
2022-10-12 19:20:09.380228096,,9587384320.0,
2022-10-12 19:20:09.880767232,,9420849152.0,
2022-10-12 19:20:10.380079104,,12320096256.0,
2022-10-12 19:20:10.880281856,,11249020928.0,
2022-10-12 19:20:11.380669184,,10212540416.0,
2022-10-12 19:20:11.880276992,,11040546816.0,
2022-10-12 19:20:12.380808960,,10718801920.0,
2022-10-12 19:20:12.881010944,,9724993536.0,
2022-10-12 19:20:13.381017856,,10387562496.0,
2022-10-12 19:20:13.880520960,,11609481216.0,
2022-10-12 19:20:14.380796928,,10938605568.0,
2022-10-12 19:20:14.880080896,,9051987968.0,
2022-10-12 19:20:15.380259072,,9855787008.0,
2022-10-12 19:20:15.880878080,,9323397120.0,
2022-10-12 19:20:16.380306944,,9793708032.0,
2022-10-12 19:20:16.880454144,,10610110464.0,
2022-10-12 19:20:17.380136960,,10907828224.0,
2022-10-12 19:20:17.880080896,,10296037376.0,
2022-10-12 19:20:18.380058880,,10539122688.0,
2022-10-12 19:20:18.880773120,,9448566784.0,
2022-10-12 19:20:19.380948992,,9904955392.0,
2022-10-12 19:20:19.880806912,,9601150976.0,
2022-10-12 19:20:20.380119040,,9269125120.0,
2022-10-12 19:20:20.880408064,,11778822144.0,
2022-10-12 19:20:21.380553984,,9286819840.0,
2022-10-12 19:20:21.880091904,,11515322368.0,
2022-10-12 19:20:22.380965120,,11778048000.0,
2022-10-12 19:20:22.880680192,,11210727424.0,
2022-10-12 19:20:23.380577024,,8943562752.0,
2022-10-12 19:20:23.880412160,,9692422144.0,
2022-10-12 19:20:24.380060928,,11910696960.0,
2022-10-12 19:20:24.880786944,,10181357568.0,
2022-10-12 19:20:25.380534784,,9330937856.0,
2022-10-12 19:20:25.880982016,,11320524800.0,
2022-10-12 19:20:26.380418048,,10836320256.0,
2022-10-12 19:20:26.880844032,,10276835328.0,
2022-10-12 19:20:27.380964096,,9945464832.0,
2022-10-12 19:20:27.880347904,,11038187520.0,
2022-10-12 19:20:29.282628096,,13457448960.0,
2022-10-12 19:20:29.381294848,,10088767488.0,
2022-10-12 19:20:29.880086016,,9028784128.0,
2022-10-12 19:20:30.380145152,,8703778816.0,
2022-10-12 19:20:30.880229120,,10879598592.0,
2022-10-12 19:20:31.380742144,,9894645760.0,
2022-10-12 19:20:31.881448960,,10050048000.0,
2022-10-12 19:20:32.381042944,,9168211968.0,
2022-10-12 19:20:32.880605952,,10756235264.0,
2022-10-12 19:20:33.380073984,,9816780800.0,
2022-10-12 19:20:33.880724992,,10200670208.0,
2022-10-12 19:20:34.380985088,,12017668096.0,
2022-10-12 19:20:34.880211968,,10191179776.0,
2022-10-12 19:20:35.380204032,,8845168640.0,
2022-10-12 19:20:35.880101888,,10064371712.0,
2022-10-12 19:20:36.380390912,,10993713152.0,
2022-10-12 19:20:36.880510208,,10979565568.0,
2022-10-12 19:20:37.380352000,,10983784448.0,
2022-10-12 19:20:37.880420864,,12316938240.0,
2022-10-12 19:20:38.380588032,,9822027776.0,
2022-10-12 19:20:38.880893952,,10381250560.0,
2022-10-12 19:20:39.387049984,,9499156480.0,
2022-10-12 19:20:39.880434944,,10438963200.0,
2022-10-12 19:20:40.381214976,,10132365312.0,
2022-10-12 19:20:40.880965888,,9324437504.0,
2022-10-12 19:20:41.390296064,,9982226432.0,
2022-10-12 19:20:41.882304000,,12009103360.0,
2022-10-12 19:20:42.380372992,,10723614720.0,
2022-10-12 19:20:42.881957120,,9505398784.0,
2022-10-12 19:20:43.380271872,,11419885568.0,
2022-10-12 19:20:43.880225792,,11460034560.0,
2022-10-12 19:20:44.380617984,,9798656000.0,
2022-10-12 19:20:44.880541952,,9708875776.0,
2022-10-12 19:20:45.380712960,,10807668736.0,
2022-10-12 19:20:45.880084992,,10188750848.0,
2022-10-12 19:20:46.380715008,,9362427904.0,
2022-10-12 19:20:46.880100864,,10688524288.0,
2022-10-12 19:20:47.380114944,,11298627584.0,
2022-10-12 19:20:47.882313984,,8967458816.0,
2022-10-12 19:20:48.380225792,,9643114496.0,
2022-10-12 19:20:48.880433152,,10684198912.0,
2022-10-12 19:20:49.380055040,,10089189376.0,
2022-10-12 19:20:49.880364800,,9598533632.0,
2022-10-12 19:20:50.380243968,,11444301824.0,
2022-10-12 19:20:50.880796928,,10515353600.0,
2022-10-12 19:20:51.380677888,,11424931840.0,
2022-10-12 19:20:51.880132864,,9447616512.0,
2022-10-12 19:20:52.380517120,,9053667328.0,
2022-10-12 19:20:52.880537088,,10971123712.0,
2022-10-12 19:20:53.380547072,,11025797120.0,
2022-10-12 19:20:53.880524032,,11862753280.0,
2022-10-12 19:20:54.381953024,,10651840512.0,
2022-10-12 19:20:54.881360128,,10972864512.0,
2022-10-12 19:20:55.381742848,,10314612736.0,
2022-10-12 19:20:55.880690944,,11341312000.0,
2022-10-12 19:20:56.380239872,,9878786048.0,
2022-10-12 19:20:56.880416000,,10478624768.0,
2022-10-12 19:20:57.380235008,,9916542976.0,
2022-10-12 19:20:57.880040960,,8644063232.0,
2022-10-12 19:20:58.380601856,,10929823744.0,
2022-10-12 19:20:58.880732160,,9766088704.0,
2022-10-12 19:20:59.380055808,,9878695936.0,
2022-10-12 19:20:59.880348928,,11079831552.0,
2022-10-12 19:21:00.380199936,,10328215552.0,
2022-10-12 19:21:00.880718848,,11542794240.0,
2022-10-12 19:21:01.380340992,,10066161664.0,
2022-10-12 19:21:01.880076032,,12213760000.0,
2022-10-12 19:21:02.380986880,,10757234688.0,
2022-10-12 19:21:02.880517888,,8803790848.0,
2022-10-12 19:21:03.380150016,,9320722432.0,
2022-10-12 19:21:03.880267008,,11059666944.0,
2022-10-12 19:21:04.380111104,,9876348928.0,
2022-10-12 19:21:04.880985088,,10071146496.0,
2022-10-12 19:21:05.380538880,,11656269824.0,
2022-10-12 19:21:05.881315072,,9488932864.0,
2022-10-12 19:21:06.380403968,,11094753280.0,
2022-10-12 19:21:06.881714176,,11019149312.0,
2022-10-12 19:21:07.380808960,,11351289856.0,
2022-10-12 19:21:07.880704000,,8953085952.0,
2022-10-12 19:21:08.380329984,,11947421696.0,
2022-10-12 19:21:08.880388096,,11315343360.0,
2022-10-12 19:21:09.380281088,,10073276416.0,
2022-10-12 19:21:09.880088064,,10622218240.0,
2022-10-12 19:21:10.380374016,,12031619072.0,
2022-10-12 19:21:10.880465920,,9601007616.0,
2022-10-12 19:21:11.380269056,,10395516928.0,
2022-10-12 19:21:11.880097024,,10387763200.0,
2022-10-12 19:21:12.380763904,,10144358400.0,
2022-10-12 19:21:12.880203008,,12185792512.0,
2022-10-12 19:21:13.381037824,,10751483904.0,
2022-10-12 19:21:13.881100032,,11034636288.0,
2022-10-12 19:21:14.380267008,,8806346752.0,
2022-10-12 19:21:14.880228096,,9592291328.0,
2022-10-12 19:21:15.380616960,,12577558528.0,
2022-10-12 19:21:15.880918016,,10112282624.0,
2022-10-12 19:21:16.380579072,,10119352320.0,
2022-10-12 19:21:16.880139008,,11507605504.0,
2022-10-12 19:21:17.380489216,,10200678400.0,
2022-10-12 19:21:17.880914944,,10942259200.0,
2022-10-12 19:21:18.380135936,,12056145920.0,
2022-10-12 19:21:18.880219904,,10446442496.0,
2022-10-12 19:21:19.380101888,,11304448000.0,
2022-10-12 19:21:19.880652032,,9562673152.0,
2022-10-12 19:21:20.380151040,,10853421056.0,
2022-10-12 19:21:20.880219904,,9584779264.0,
2022-10-12 19:21:21.380819968,,10660200448.0,
2022-10-12 19:21:21.880317952,,12326547456.0,
2022-10-12 19:21:22.380276992,,10994212864.0,
2022-10-12 19:21:22.880929024,,9286721536.0,
2022-10-12 19:21:23.382391808,,12371050496.0,
2022-10-12 19:21:23.880134144,,11816120320.0,
2022-10-12 19:21:24.380872960,,10851971072.0,
2022-10-12 19:21:24.880193024,,10455789568.0,
2022-10-12 19:21:25.380984064,,11535978496.0,
2022-10-12 19:21:25.880331008,,10679009280.0,
2022-10-12 19:21:26.380346112,,9588518912.0,
2022-10-12 19:21:26.880059904,,10396000256.0,
2022-10-12 19:21:27.380747008,,10859233280.0,
2022-10-12 19:21:27.880093952,,11268370432.0,
2022-10-12 19:21:28.380217088,,11637587968.0,
2022-10-12 19:21:28.880017920,,10637488128.0,
2022-10-12 19:21:29.380676864,,9755848704.0,
2022-10-12 19:21:29.880894976,,10351398912.0,
2022-10-12 19:21:30.380918016,,10308169728.0,
2022-10-12 19:21:30.880796928,,11282178048.0,
2022-10-12 19:21:31.380584960,,11196264448.0,
2022-10-12 19:21:31.880091904,,10004271104.0,
